,datasetId,user,baseSf,baseAdduct,otherSf,otherAdduct,rank
2151,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C26H54NO7P,+H,0.0
2152,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C40H80NO8P,+H,1.0
2153,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C48H92NO11S,+H,1.0
2154,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C38H76NO8P,+Na,1.0
2155,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C39H79N2O6P,+Na,1.0
2156,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C42H84NO7P,+H,1.0
2157,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C57H88O6,+Na,1.0
2158,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C59H90O6,+Na,1.0
2159,2017-03-03_05h57m45s,♡EMBL♡_tagger0,C25H32N3O4,+Na,C39H73O8P,+Na,2.0
2160,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C26H50NO7P,+H,0.0
2161,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C26H54NO7P,+H,1.0
2162,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C48H92NO11S,+H,2.0
2163,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C42H84NO7P,+H,2.0
2164,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C59H90O6,+Na,3.0
2165,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C40H80NO8P,+H,4.0
2166,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C39H79N2O6P,+Na,5.0
2167,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C38H76NO8P,+Na,6.0
2168,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C57H88O6,+Na,7.0
2169,2017-03-03_05h57m45s,♡EMBL♡_tagger1,C25H32N3O4,+Na,C39H73O8P,+Na,8.0
2170,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C26H54NO7P,+H,0.0
2171,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C26H50NO7P,+H,1.0
2172,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C39H73O8P,+Na,2.0
2173,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C42H84NO7P,+H,3.0
2174,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C59H90O6,+Na,4.0
2175,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C48H92NO11S,+H,5.0
2176,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C57H88O6,+Na,6.0
2177,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C38H76NO8P,+Na,7.0
2178,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C40H80NO8P,+H,8.0
2179,2017-03-03_05h57m45s,♡EMBL♡_tagger2,C25H32N3O4,+Na,C39H79N2O6P,+Na,9.0
2190,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C9H18O2,-H,
2191,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C5H9NO4,-H,0.0
2192,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C9H18O9,-H,1.0
2193,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C18H36O2,-H,2.0
2194,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C22H42O2,-H,3.0
2195,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C40H77O10P,-H,3.0
2196,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C17H32O2,-H,3.0
2197,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C20H36O2,-H,3.0
2198,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C22H40O2,-H,3.0
2199,2017-03-10_22h41m41s,UT_Austin_tagger0,C6H9NO5,-H,C22H42O2,-H,3.0
2200,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C5H9NO4,-H,
2201,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C9H18O2,-H,
2202,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C9H18O9,-H,
2203,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C18H36O2,-H,0.0
2204,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C20H36O2,-H,1.0
2205,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C17H32O2,-H,2.0
2206,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C22H42O2,-H,3.0
2207,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C22H42O2,-H,4.0
2208,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C22H40O2,-H,5.0
2209,2017-03-10_22h41m41s,UT_Austin_tagger1,C6H9NO5,-H,C40H77O10P,-H,6.0
2210,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C22H42O2,-H,
2211,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C40H77O10P,-H,
2212,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C9H18O2,-H,
2213,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C17H32O2,-H,
2214,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C20H36O2,-H,
2215,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C22H40O2,-H,
2216,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C22H42O2,-H,
2217,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C5H9NO4,-H,0.0
2218,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C9H18O9,-H,1.0
2219,2017-03-10_22h41m41s,UT_Austin_tagger2,C6H9NO5,-H,C18H36O2,-H,2.0
2230,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C14H28O2,-H,
2231,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C18H30O3S,-H,
2232,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C4H6O4,-H,
2233,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C9H18O9,-H,
2234,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C42H83NO3,+Cl,0.0
2235,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C16H32O2,-H,1.0
2236,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C16H32O2,-H,1.0
2237,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C16H30O2,-H,2.0
2238,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C46H79O8P,-H,3.0
2239,2017-03-10_22h42m56s,UT_Austin_tagger0,C16H30O2,-H,C43H78NO7P,-H,4.0
2240,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C14H28O2,-H,
2241,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C18H30O3S,-H,
2242,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C4H6O4,-H,
2243,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C9H18O9,-H,
2244,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C46H79O8P,-H,
2245,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C42H83NO3,+Cl,0.0
2246,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C16H30O2,-H,1.0
2247,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C16H32O2,-H,2.0
2248,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C16H32O2,-H,3.0
2249,2017-03-10_22h42m56s,UT_Austin_tagger1,C16H30O2,-H,C43H78NO7P,-H,4.0
2250,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C14H28O2,-H,
2251,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C18H30O3S,-H,
2252,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C4H6O4,-H,
2253,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C9H18O9,-H,
2254,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C46H79O8P,-H,
2255,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C16H30O2,-H,0.0
2256,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C42H83NO3,+Cl,1.0
2257,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C43H78NO7P,-H,2.0
2258,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C16H32O2,-H,3.0
2259,2017-03-10_22h42m56s,UT_Austin_tagger2,C16H30O2,-H,C16H32O2,-H,3.0
2270,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C10H20O2,-H,
2271,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C26H45NO7S,-H,
2272,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C8H16O2,-H,
2273,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C47H83O13P,-H,0.0
2274,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C45H81O13P,-H,1.0
2275,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C45H83O13P,-H,1.0
2276,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C27H46O4S,-H,2.0
2277,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C6H8O6,-H,3.0
2278,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C5H4O5,-H,4.0
2279,2017-03-10_23h14m03s,UT_Austin_tagger0,C20H32O2,-H,C6H8O7,+Cl,4.0
2280,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C10H20O2,-H,
2281,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C5H4O5,-H,
2282,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C6H8O6,-H,
2283,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C26H45NO7S,-H,
2284,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C6H8O7,+Cl,
2285,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C8H16O2,-H,
2286,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C47H83O13P,-H,0.0
2287,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C45H81O13P,-H,1.0
2288,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C45H83O13P,-H,1.0
2289,2017-03-10_23h14m03s,UT_Austin_tagger1,C20H32O2,-H,C27H46O4S,-H,2.0
2290,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C10H20O2,-H,
2291,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C5H4O5,-H,
2292,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C26H45NO7S,-H,
2293,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C8H16O2,-H,
2294,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C27H46O4S,-H,0.0
2295,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C47H83O13P,-H,1.0
2296,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C45H83O13P,-H,2.0
2297,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C45H81O13P,-H,3.0
2298,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C6H8O6,-H,4.0
2299,2017-03-10_23h14m03s,UT_Austin_tagger2,C20H32O2,-H,C6H8O7,+Cl,5.0
2310,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C13H26O2,-H,
2311,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C18H34O2,-H,0.0
2312,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C22H40O2,-H,1.0
2313,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C40H77O10P,-H,1.0
2314,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C21H38O4,+Cl,2.0
2315,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C18H36O2,-H,3.0
2316,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C46H79O10P,-H,4.0
2317,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C37H70O5,+Cl,5.0
2318,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C43H80NO8P,-H,6.0
2319,2017-03-10_23h14m25s,UT_Austin_tagger0,C18H34O2,-H,C18H13NO4,-H,7.0
2320,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C18H13NO4,-H,
2321,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C13H26O2,-H,
2322,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C43H80NO8P,-H,
2323,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C18H34O2,-H,0.0
2324,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C21H38O4,+Cl,1.0
2325,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C22H40O2,-H,2.0
2326,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C40H77O10P,-H,3.0
2327,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C37H70O5,+Cl,4.0
2328,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C18H36O2,-H,5.0
2329,2017-03-10_23h14m25s,UT_Austin_tagger1,C18H34O2,-H,C46H79O10P,-H,6.0
2330,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C18H13NO4,-H,
2331,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C13H26O2,-H,
2332,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C18H34O2,-H,0.0
2333,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C22H40O2,-H,1.0
2334,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C40H77O10P,-H,2.0
2335,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C21H38O4,+Cl,3.0
2336,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C37H70O5,+Cl,4.0
2337,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C18H36O2,-H,5.0
2338,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C46H79O10P,-H,6.0
2339,2017-03-10_23h14m25s,UT_Austin_tagger2,C18H34O2,-H,C43H80NO8P,-H,7.0
2350,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C6H12O6,-H,
2351,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C6H5NO3,-H,
2352,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C43H76NO7P,-H,
2353,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C40H77O10P,-H,0.0
2354,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C36H71NO3,+Cl,1.0
2355,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C20H30O2,-H,1.0
2356,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C24H40O2,-H,2.0
2357,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C41H81NO3,+Cl,3.0
2358,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C42H75O10P,-H,4.0
2359,2017-03-10_23h14m51s,UT_Austin_tagger0,C12H24O2,-H,C9H18O2,-H,5.0
2360,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C6H9N3O2,-H,
2361,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C13H26O2,-H,
2362,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C44H82NO10P,-H,
2363,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C22H36O2,-H,0.0
2364,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C21H38O4,+Cl,1.0
2365,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C35H69NO3,+Cl,2.0
2366,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C36H68O4,-H,3.0
2367,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C18H13NO4,-H,4.0
2368,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C41H79O13P,-H,4.0
2369,2017-03-10_23h14m51s,UT_Austin_tagger0,C47H94NO9P,-H,C24H46O2,-H,5.0
2370,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C6H12O6,-H,
2371,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C6H5NO3,-H,
2372,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C43H76NO7P,-H,
2373,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C9H18O2,-H,
2374,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C40H77O10P,-H,0.0
2375,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C42H75O10P,-H,1.0
2376,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C20H30O2,-H,2.0
2377,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C36H71NO3,+Cl,3.0
2378,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C41H81NO3,+Cl,4.0
2379,2017-03-10_23h14m51s,UT_Austin_tagger1,C12H24O2,-H,C24H40O2,-H,5.0
2380,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C18H13NO4,-H,
2381,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C21H38O4,+Cl,
2382,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C41H79O13P,-H,
2383,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C6H9N3O2,-H,
2384,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C13H26O2,-H,
2385,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C24H46O2,-H,
2386,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C44H82NO10P,-H,
2387,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C35H69NO3,+Cl,0.0
2388,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C22H36O2,-H,1.0
2389,2017-03-10_23h14m51s,UT_Austin_tagger1,C47H94NO9P,-H,C36H68O4,-H,2.0
2390,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C6H12O6,-H,
2391,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C6H5NO3,-H,
2392,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C43H76NO7P,-H,
2393,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C9H18O2,-H,
2394,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C40H77O10P,-H,0.0
2395,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C20H30O2,-H,1.0
2396,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C41H81NO3,+Cl,2.0
2397,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C36H71NO3,+Cl,3.0
2398,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C24H40O2,-H,4.0
2399,2017-03-10_23h14m51s,UT_Austin_tagger2,C12H24O2,-H,C42H75O10P,-H,5.0
2400,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C18H13NO4,-H,
2401,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C41H79O13P,-H,
2402,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C6H9N3O2,-H,
2403,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C13H26O2,-H,
2404,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C44H82NO10P,-H,
2405,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C22H36O2,-H,0.0
2406,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C21H38O4,+Cl,1.0
2407,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C36H68O4,-H,2.0
2408,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C35H69NO3,+Cl,3.0
2409,2017-03-10_23h14m51s,UT_Austin_tagger2,C47H94NO9P,-H,C24H46O2,-H,4.0
2430,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C15H22O2,-H,
2431,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C16H32O2,-H,
2432,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C23H25NO6,-H,
2433,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C26H45NO7S,-H,
2434,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C5H4N4O3,-H,
2435,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C26H45NO7S,-H,
2436,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C41H76NO7P,-H,
2437,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C11H22O2,-H,0.0
2438,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C17H32O2,-H,1.0
2439,2017-03-10_23h20m24s,UT_Austin_tagger0,C6H5NO3,-H,C13H26O2,-H,1.0
2440,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C15H22O2,-H,
2441,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C16H32O2,-H,
2442,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C23H25NO6,-H,
2443,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C26H45NO7S,-H,
2444,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C5H4N4O3,-H,
2445,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C26H45NO7S,-H,
2446,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C41H76NO7P,-H,
2447,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C11H22O2,-H,0.0
2448,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C13H26O2,-H,1.0
2449,2017-03-10_23h20m24s,UT_Austin_tagger1,C6H5NO3,-H,C17H32O2,-H,2.0
2450,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C16H32O2,-H,
2451,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C23H25NO6,-H,
2452,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C26H45NO7S,-H,
2453,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C5H4N4O3,-H,
2454,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C26H45NO7S,-H,
2455,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C41H76NO7P,-H,
2456,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C13H26O2,-H,0.0
2457,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C11H22O2,-H,1.0
2458,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C17H32O2,-H,2.0
2459,2017-03-10_23h20m24s,UT_Austin_tagger2,C6H5NO3,-H,C15H22O2,-H,3.0
2470,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C18H32O2,-H,
2471,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C42H78NO10P,-H,
2472,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C45H83O13P,-H,
2473,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C6H14O10P2,-H,
2474,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C6H8O6,-H,
2475,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C9H12N2O6,+Cl,
2476,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C42H78NO10P,-H,
2477,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C8H16O2,-H,0.0
2478,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C17H28O3S,-H,1.0
2479,2017-03-10_23h20m53s,UT_Austin_tagger0,C8H16O2,-H,C15H30O2,-H,2.0
2480,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C18H32O2,-H,
2481,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C42H78NO10P,-H,
2482,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C45H83O13P,-H,
2483,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C6H14O10P2,-H,
2484,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C6H8O6,-H,
2485,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C9H12N2O6,+Cl,
2486,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C42H78NO10P,-H,
2487,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C8H16O2,-H,0.0
2488,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C17H28O3S,-H,1.0
2489,2017-03-10_23h20m53s,UT_Austin_tagger1,C8H16O2,-H,C15H30O2,-H,2.0
