datasetId,baseSf,baseAdduct,otherSf,otherAdduct,rank
2018-08-15_13h10m20s,C42H80NO8P,+H,C46H83O10P,+Na,8.333333333333334
2018-08-15_13h10m20s,C42H80NO8P,+H,C46H84NO8P,+H,1.0
2018-08-15_13h10m20s,C42H80NO8P,+H,C48H80NO8P,+H,8.666666666666666
2018-08-15_13h10m20s,C44H82NO8P,+K,C40H77NO12S,+H,0.0
2018-08-15_13h10m20s,C44H82NO8P,+K,C40H78NO8P,+K,8.0
2018-08-15_13h10m20s,C44H82NO8P,+K,C40H78NO8P,+Na,7.666666666666667
2018-08-15_13h10m20s,C44H82NO8P,+K,C40H80NO8P,+Na,9.0
2018-08-15_13h10m20s,C44H82NO8P,+K,C41H74NO8P,+K,9.333333333333334
2018-08-15_13h10m20s,C44H82NO8P,+K,C42H80NO8P,+K,0.0
2018-08-15_13h10m20s,C44H82NO8P,+K,C44H78NO8P,+K,8.166666666666666
2018-08-15_13h10m20s,C44H82NO8P,+K,C44H80NO8P,+H,7.333333333333333
2018-08-15_13h10m20s,C44H82NO8P,+K,C44H80NO8P,+Na,7.0
2018-08-17_15h59m07s,C13H22O2,-H,C10H10N2O3S,-H,3.3333333333333335
2018-08-17_15h59m07s,C13H22O2,-H,C14H28O2,-H,0.0
2018-08-17_15h59m07s,C13H22O2,-H,C15H22O2,-H,0.0
2018-08-17_15h59m07s,C13H22O2,-H,C15H30O2,-H,0.0
2018-08-17_15h59m07s,C13H22O2,-H,C18H30O3S,-H,4.333333333333333
2018-08-17_15h59m07s,C13H22O2,-H,C18H34O2,-H,9.666666666666666
2018-08-17_15h59m07s,C13H22O2,-H,C18H34O3,-H,9.666666666666666
2018-08-17_15h59m07s,C13H22O2,-H,C19H37O6P,-H,9.666666666666666
2018-08-17_15h59m07s,C13H22O2,-H,C20H18N4O2,-H,3.3333333333333335
2018-08-17_15h59m07s,C13H22O2,-H,C27H46O4,-H,9.333333333333334
2018-08-17_15h59m07s,C15H22O2,-H,C13H22O2,-H,1.3333333333333333
2018-08-17_15h59m07s,C15H22O2,-H,C14H24O2,-H,1.0
2018-08-17_15h59m07s,C15H22O2,-H,C15H30O2,-H,0.0
2018-08-17_15h59m07s,C15H22O2,-H,C16H32O2,-H,0.6666666666666666
2018-08-17_15h59m07s,C15H22O2,-H,C17H28O3S,-H,5.333333333333333
2018-08-17_15h59m07s,C15H22O2,-H,C18H30O3S,-H,5.0
2018-08-17_15h59m07s,C15H22O2,-H,C18H34O2,-H,8.666666666666666
2018-08-17_15h59m07s,C15H22O2,-H,C19H37O6P,-H,9.0
2018-08-17_15h59m07s,C15H22O2,-H,C27H46O4,-H,6.0
2018-08-17_15h59m07s,C15H22O2,-H,C6H11O8P,-H,9.333333333333334
2018-08-17_15h59m07s,C6H11O8P,-H,C10H10N2O3S,-H,7.0
2018-08-17_15h59m07s,C6H11O8P,-H,C13H22O2,-H,7.0
2018-08-17_15h59m07s,C6H11O8P,-H,C15H30O2,-H,6.666666666666667
2018-08-17_15h59m07s,C6H11O8P,-H,C17H28O3S,-H,7.333333333333333
2018-08-17_15h59m07s,C6H11O8P,-H,C18H30O3S,-H,6.666666666666667
2018-08-17_15h59m07s,C6H11O8P,-H,C18H34O2,-H,0.6666666666666666
2018-08-17_15h59m07s,C6H11O8P,-H,C18H34O3,-H,1.0
2018-08-17_15h59m07s,C6H11O8P,-H,C19H37O6P,-H,1.0
2018-08-17_15h59m07s,C6H11O8P,-H,C20H14N4,-H,7.0
2018-08-17_15h59m07s,C6H11O8P,-H,C20H18N4O2,-H,8.666666666666666
2018-08-21_11h23m25s,C13H22O2,-H,C10H10N2O3S,-H,4.666666666666667
2018-08-21_11h23m25s,C13H22O2,-H,C13H26O2,-H,1.3333333333333333
2018-08-21_11h23m25s,C13H22O2,-H,C14H28O2,-H,0.3333333333333333
2018-08-21_11h23m25s,C13H22O2,-H,C15H26O2,-H,1.3333333333333333
2018-08-21_11h23m25s,C13H22O2,-H,C15H30O2,-H,2.6666666666666665
2018-08-21_11h23m25s,C13H22O2,-H,C17H28O3S,-H,7.0
2018-08-21_11h23m25s,C13H22O2,-H,C17H34O2,-H,2.0
2018-08-21_11h23m25s,C13H22O2,-H,C19H37O6P,-H,8.333333333333334
2018-08-21_11h23m25s,C13H22O2,-H,C20H18N4O2,-H,3.3333333333333335
2018-08-21_11h23m25s,C13H22O2,-H,C27H46O4,-H,7.333333333333333
2018-08-21_11h23m25s,C16H32O2,-H,C10H10N2O3S,-H,3.3333333333333335
2018-08-21_11h23m25s,C16H32O2,-H,C13H26O2,-H,1.0
2018-08-21_11h23m25s,C16H32O2,-H,C14H24O2,-H,0.0
2018-08-21_11h23m25s,C16H32O2,-H,C14H28O2,-H,0.3333333333333333
2018-08-21_11h23m25s,C16H32O2,-H,C17H34O2,-H,1.3333333333333333
2018-08-21_11h23m25s,C16H32O2,-H,C18H34O2,-H,9.0
2018-08-21_11h23m25s,C16H32O2,-H,C19H24N2O2,-H,8.0
2018-08-21_11h23m25s,C16H32O2,-H,C19H37O6P,-H,9.0
2018-08-21_11h23m25s,C16H32O2,-H,C20H14N4,-H,4.0
2018-08-21_11h23m25s,C16H32O2,-H,C20H18N4O2,-H,3.0
2018-08-21_11h23m25s,C6H11O8P,-H,C10H10N2O3S,-H,8.666666666666666
2018-08-21_11h23m25s,C6H11O8P,-H,C13H26O2,-H,9.0
2018-08-21_11h23m25s,C6H11O8P,-H,C14H28O2,-H,9.0
2018-08-21_11h23m25s,C6H11O8P,-H,C15H22O2,-H,9.0
2018-08-21_11h23m25s,C6H11O8P,-H,C15H30O2,-H,9.0
2018-08-21_11h23m25s,C6H11O8P,-H,C16H32O2,-H,9.0
2018-08-21_11h23m25s,C6H11O8P,-H,C19H24N2O2,-H,8.0
2018-08-21_11h23m25s,C6H11O8P,-H,C19H37O6P,-H,0.0
2018-08-21_11h23m25s,C6H11O8P,-H,C20H18N4O2,-H,9.333333333333334
2018-08-21_11h23m25s,C6H11O8P,-H,C27H46O4,-H,5.666666666666667
2018-09-12_09h30m56s,C19H24N2O2,+Na,C17H15NO4,+Na,8.0
2018-09-12_09h30m56s,C19H24N2O2,+Na,C24H38O4,+Na,0.0
2018-09-12_09h30m56s,C19H24N2O2,+Na,C33H64NO10P,+H,4.0
2018-09-12_09h30m56s,C19H24N2O2,+Na,C35H54O2,+Na,8.333333333333334
2018-09-12_09h30m56s,C19H24N2O2,+Na,C41H69O8P,+H,5.0
2018-09-12_09h30m56s,C19H24N2O2,+Na,C42H80NO8P,+H,7.333333333333333
2018-09-12_09h30m56s,C19H24N2O2,+Na,C43H71O8P,+H,5.666666666666667
2018-09-12_09h30m56s,C19H24N2O2,+Na,C44H84O16P2,+H,6.0
2018-09-12_09h30m56s,C19H24N2O2,+Na,C45H74NO7P,+H,8.333333333333334
2018-09-12_09h30m56s,C19H24N2O2,+Na,C45H76NO8P,+Na,5.0
2018-09-13_19h21m59s,C5H14NO4P,+H,C10H11NO,+Na,0.0
2018-09-13_19h21m59s,C5H14NO4P,+H,C12H19N4O14P3,+H,9.333333333333334
2018-09-13_19h21m59s,C5H14NO4P,+H,C14H30N4O2,+H,5.666666666666667
2018-09-13_19h21m59s,C5H14NO4P,+H,C14H8O6,+H,7.0
2018-09-13_19h21m59s,C5H14NO4P,+H,C24H48NO6P,+H,0.6666666666666666
2018-09-13_19h21m59s,C5H14NO4P,+H,C40H74NO8P,+H,5.666666666666667
2018-09-13_19h21m59s,C5H14NO4P,+H,C42H78NO8P,+H,7.333333333333333
2018-09-13_19h21m59s,C5H14NO4P,+H,C44H82NO7P,+H,7.666666666666667
2018-09-13_19h21m59s,C5H14NO4P,+H,C48H80NO8P,+H,6.333333333333333
2018-09-13_19h21m59s,C5H14NO4P,+H,C8H20NO6P,+Na,4.666666666666667
2018-09-14_22h35m17s,C19H24N2O2,+H,C18H33ClN2O5S,+H,6.333333333333333
2018-09-14_22h35m17s,C19H24N2O2,+H,C19H14O9,+Na,1.3333333333333333
2018-09-14_22h35m17s,C19H24N2O2,+H,C19H24N2O2,+H,0.6666666666666666
2018-09-14_22h35m17s,C19H24N2O2,+H,C19H24N2O2,+K,5.333333333333333
2018-09-14_22h35m17s,C19H24N2O2,+H,C20H16O10S,+H,5.333333333333333
2018-09-14_22h35m17s,C19H24N2O2,+H,C21H12O9,+H,0.6666666666666666
2018-09-14_22h35m17s,C19H24N2O2,+H,C41H71O8P,+H,7.333333333333333
2018-09-14_22h35m17s,C19H24N2O2,+H,C42H76NO8P,+H,8.0
2018-09-14_22h35m17s,C19H24N2O2,+H,C43H73O8P,+H,8.0
2018-09-14_22h35m17s,C19H24N2O2,+H,C44H80NO8P,+H,9.0
2018-09-15_01h32m52s,C39H70O4,+H,C14H7KO6,+H,7.0
2018-09-15_01h32m52s,C39H70O4,+H,C19H32O2,+H,5.0
2018-09-15_01h32m52s,C39H70O4,+H,C35H66O4,+H,0.0
2018-09-15_01h32m52s,C39H70O4,+H,C41H77N2O6P,+H,7.333333333333333
2018-09-15_01h32m52s,C39H70O4,+H,C42H26O19,+Na,7.666666666666667
2018-09-15_01h32m52s,C39H70O4,+H,C44H84NO8P,+Na,7.0
2018-09-15_01h32m52s,C39H70O4,+H,C47H95N2O6P,+Na,7.333333333333333
2018-09-15_01h32m52s,C39H70O4,+H,C51H92O6,+Na,5.333333333333333
2018-09-15_01h32m52s,C39H70O4,+H,C51H99O8P,+H,4.0
2018-09-15_01h32m52s,C39H70O4,+H,C55H98O6,+H,4.666666666666667
2018-09-19_09h15m47s,C14H8O6,+H,C14H8O6,+K,10.0
2018-09-19_09h15m47s,C14H8O6,+H,C14H8O6,+Na,0.6666666666666666
2018-09-19_09h15m47s,C14H8O6,+H,C15H10O6,+K,10.0
2018-09-19_09h15m47s,C14H8O6,+H,C15H10O6,+Na,0.3333333333333333
2018-09-19_09h15m47s,C14H8O6,+H,C15H12O7,+K,10.0
2018-09-19_09h15m47s,C14H8O6,+H,C15H12O7,+Na,1.0
2018-09-20_04h57m51s,C15H23N3O3S,+H,C18H24O5,+H,9.666666666666666
2018-09-20_04h57m51s,C15H23N3O3S,+H,C37H68O4,+H,1.0
2018-09-20_04h57m51s,C15H23N3O3S,+H,C39H66O4,+H,8.333333333333334
2018-09-20_04h57m51s,C15H23N3O3S,+H,C40H80NO8P,+H,0.3333333333333333
2018-09-20_04h57m51s,C15H23N3O3S,+H,C41H83N2O6P,+H,3.3333333333333335
2018-09-20_04h57m51s,C15H23N3O3S,+H,C42H81NO3,+H,4.333333333333333
2018-09-20_04h57m51s,C15H23N3O3S,+H,C43H75O8P,+H,1.3333333333333333
2018-09-20_04h57m51s,C15H23N3O3S,+H,C43H78NO8P,+H,0.6666666666666666
2018-09-20_04h57m51s,C15H23N3O3S,+H,C44H86NO8P,+H,2.0
2018-09-20_04h57m51s,C15H23N3O3S,+H,C46H84NO8P,+H,1.6666666666666667
2018-09-20_04h57m51s,C41H76NO8P,+H,C18H24O5,+H,10.0
2018-09-20_04h57m51s,C41H76NO8P,+H,C24H26FNO5,+H,8.666666666666666
2018-09-20_04h57m51s,C41H76NO8P,+H,C40H80NO8P,+H,7.0
2018-09-20_04h57m51s,C41H76NO8P,+H,C41H73O8P,+H,3.0
2018-09-20_04h57m51s,C41H76NO8P,+H,C41H76NO8P,+H,0.0
2018-09-20_04h57m51s,C41H76NO8P,+H,C42H81NO3,+H,7.666666666666667
2018-09-20_04h57m51s,C41H76NO8P,+H,C46H89NO8,+H,8.333333333333334
2018-09-20_04h57m51s,C41H76NO8P,+H,C47H91NO9,+H,8.0
2018-09-20_04h57m51s,C41H76NO8P,+H,C79H141N3O31,+H,7.333333333333333
2018-09-24_04h59m03s,C19H37O6P,-H,C18H34N4O12,-H,8.666666666666666
2018-09-24_04h59m03s,C19H37O6P,-H,C21H39O6P,-H,0.3333333333333333
2018-09-24_04h59m03s,C19H37O6P,-H,C36H71O8P,-H,0.8333333333333334
2018-09-24_04h59m03s,C19H37O6P,-H,C37H71O8P,-H,1.3333333333333333
2018-09-24_04h59m03s,C19H37O6P,-H,C38H74NO6P,-H,1.3333333333333333
2018-09-24_04h59m03s,C19H37O6P,-H,C45H69O8P,-H,8.333333333333334
2018-09-24_04h59m03s,C19H37O6P,-H,C47H85O13P,-H,9.333333333333334
2018-09-24_04h59m03s,C19H37O6P,-H,C50H82NO10P,-H,9.333333333333334
2018-09-24_04h59m03s,C19H37O6P,-H,C59H88O6,-H,9.0
2018-09-30_02h25m25s,C19H24N2O2,+Na,C19H24N2O2,+H,4.0
2018-09-30_02h25m25s,C19H24N2O2,+Na,C26H51O19P3,+H,0.0
2018-09-30_02h25m25s,C19H24N2O2,+Na,C29H46O3,+Na,7.333333333333333
2018-09-30_02h25m25s,C19H24N2O2,+Na,C42H80NO8P,+Na,5.0
2018-09-30_02h25m25s,C19H24N2O2,+Na,C42H81NO9,+K,6.666666666666667
2018-09-30_02h25m25s,C19H24N2O2,+Na,C43H74NO7P,+Na,7.666666666666667
2018-09-30_02h25m25s,C19H24N2O2,+Na,C44H80NO8P,+Na,7.666666666666667
2018-09-30_02h25m25s,C19H24N2O2,+Na,C45H78NO7P,+Na,5.5
2018-09-30_02h25m25s,C19H24N2O2,+Na,C46H82NO8P,+Na,6.666666666666667
2018-10-01_11h32m56s,C14H28O2,-H,C15H30O2,-H,0.0
2018-10-01_11h32m56s,C14H28O2,-H,C17H28O3S,-H,5.0
2018-10-01_11h32m56s,C14H28O2,-H,C18H32O2,-H,2.5
2018-10-01_11h32m56s,C14H28O2,-H,C18H34O2,-H,2.5
2018-10-01_11h32m56s,C14H28O2,-H,C20H18N4O2,-H,1.5
2018-10-01_11h32m56s,C14H28O2,-H,C24H26FNO5,-H,1.0
2018-10-01_11h32m56s,C14H28O2,-H,C27H46O4S,-H,4.5
2018-10-01_11h32m56s,C14H28O2,-H,C34H68NO6P,-H,3.5
2018-10-01_11h32m56s,C14H28O2,-H,C41H74NO7P,-H,4.0
2018-10-01_11h32m56s,C14H28O2,-H,C47H83O13P,-H,3.5
2018-10-04_12h51m44s,C28H52NO7P,+H,C39H71O8P,+Na,0.0
2018-10-04_12h51m44s,C28H52NO7P,+H,C40H67O7P,+Na,1.0
2018-10-04_12h51m44s,C28H52NO7P,+H,C44H81O9P,+H,6.0
2018-10-04_12h51m44s,C28H52NO7P,+H,C47H91O13P,+H,6.5
2018-10-04_12h51m44s,C28H52NO7P,+H,C48H86O6,+Na,6.0
2018-10-04_12h51m44s,C28H52NO7P,+H,C48H88NO8P,+Na,1.5
2018-10-04_12h51m44s,C28H52NO7P,+H,C54H109O9P,+H,6.0
2018-10-04_12h51m44s,C28H52NO7P,+H,C55H99O8P,+H,2.5
2018-10-04_12h51m44s,C28H52NO7P,+H,C57H102O6,+Na,3.0
2018-10-04_12h51m44s,C28H52NO7P,+H,C57H104O6,+Na,6.0
2018-10-04_12h51m44s,C51H94O6,+Na,C18H35O10P,+H,10.0
2018-10-04_12h51m44s,C51H94O6,+Na,C28H52NO7P,+H,5.5
2018-10-04_12h51m44s,C51H94O6,+Na,C37H68O4,+H,1.5
2018-10-04_12h51m44s,C51H94O6,+Na,C40H80NO8P,+H,6.5
2018-10-04_12h51m44s,C51H94O6,+Na,C41H71O8P,+Na,6.0
2018-10-04_12h51m44s,C51H94O6,+Na,C41H73O8P,+Na,5.5
2018-10-04_12h51m44s,C51H94O6,+Na,C43H68O5,+Na,1.5
2018-10-04_12h51m44s,C51H94O6,+Na,C48H86O6,+Na,0.0
2018-10-04_12h51m44s,C51H94O6,+Na,C53H99O8P,+H,2.0
2018-10-04_12h51m44s,C51H94O6,+Na,C64H118N2O23,+Na,0.5
2018-10-10_16h22m48s,C18H34O2,+Na,C18H30O3,+Na,3.5
2018-10-10_16h22m48s,C18H34O2,+Na,C18H30O4,+Na,3.5
2018-10-10_16h22m48s,C18H34O2,+Na,C19H26I3N3O9,+Na,2.0
2018-10-10_16h22m48s,C18H34O2,+Na,C20H28O4,+H,3.5
2018-10-10_16h22m48s,C18H34O2,+Na,C20H30O2,+Na,0.0
2018-10-10_16h22m48s,C18H34O2,+Na,C29H50O3,+Na,0.0
2018-10-10_16h22m48s,C18H34O2,+Na,C36H60O7,+Na,2.5
2018-10-10_16h22m48s,C18H34O2,+Na,C42H77O7P,+H,0.5
2018-10-10_16h22m48s,C18H34O2,+Na,C51H101N2O6P,+H,1.5
2018-10-10_16h26m00s,C10H16O3,+Na,C11H20O4,+Na,0.0
2018-10-10_16h26m00s,C10H16O3,+Na,C12H24N2O3,+H,1.0
2018-10-10_16h26m00s,C10H16O3,+Na,C13H22O3,+Na,3.0
2018-10-10_16h26m00s,C10H16O3,+Na,C16H28O6,+Na,0.5
2018-10-10_16h26m00s,C10H16O3,+Na,C16H30O4,+Na,2.5
2018-10-10_16h26m00s,C10H16O3,+Na,C18H28O3,+Na,10.0
2018-10-10_16h26m00s,C10H16O3,+Na,C18H32O3,+Na,10.0
2018-10-10_16h26m00s,C10H16O3,+Na,C21H26O2,+Na,10.0
2018-10-10_16h26m00s,C10H16O3,+Na,C21H30O2,+Na,10.0
2018-10-10_16h26m00s,C10H16O3,+Na,C9H16O4,+Na,2.5
2018-10-10_16h26m23s,C40H68O4,+H,C12H18O3,+H,6.5
2018-10-10_16h26m23s,C40H68O4,+H,C13H12O3,+H,10.0
2018-10-10_16h26m23s,C40H68O4,+H,C17H20O8,+H,10.0
2018-10-10_16h26m23s,C40H68O4,+H,C24H36O6,+H,3.5
2018-10-10_16h26m23s,C40H68O4,+H,C25H26O6,+H,4.0
2018-10-10_16h26m23s,C40H68O4,+H,C34H58O4,+H,3.0
2018-10-10_16h26m23s,C40H68O4,+H,C38H64O5,+H,1.5
2018-10-10_16h26m23s,C40H68O4,+H,C40H66O4,+H,0.0
2018-10-10_16h26m23s,C40H68O4,+H,C49H99O9P,+H,2.0
2018-10-10_16h26m23s,C40H68O4,+H,C56H98O6,+Na,1.0
2018-10-25_15h59m53s,C10H7NO3,+H,C10H7NO3,+K,1.5
2018-10-25_15h59m53s,C10H7NO3,+H,C10H7NO3,+Na,0.6666666666666666
2018-10-25_15h59m53s,C10H7NO3,+H,C10H9NO3,+H,0.3333333333333333
2018-10-25_15h59m53s,C10H7NO3,+H,C16H13NO5,+H,1.0
2018-10-25_15h59m53s,C10H7NO3,+H,C3H10NO4P,+H,10.0
2018-10-25_15h59m53s,C10H7NO3,+H,C5H11NO2,+K,10.0
2018-10-25_15h59m53s,C10H7NO3,+H,C8H7NO,+Na,10.0
2018-10-25_15h59m53s,C5H11NO2,+K,C10H10N2O3,+H,5.0
2018-10-25_15h59m53s,C5H11NO2,+K,C10H7NO3,+K,4.333333333333333
2018-10-25_15h59m53s,C5H11NO2,+K,C10H7NO3,+Na,8.333333333333334
2018-10-25_15h59m53s,C5H11NO2,+K,C16H13NO5,+H,8.333333333333334
2018-10-25_15h59m53s,C5H11NO2,+K,C3H10NO4P,+H,0.0
2018-10-25_15h59m53s,C5H11NO2,+K,C5H11NO2,+K,0.0
2018-10-25_15h59m53s,C5H11NO2,+K,C8H7NO,+Na,0.3333333333333333
2018-10-25_15h59m53s,C8H7NO,+Na,C10H7NO3,+H,10.0
2018-10-25_15h59m53s,C8H7NO,+Na,C10H7NO3,+Na,10.0
2018-10-25_15h59m53s,C8H7NO,+Na,C10H9NO3,+H,10.0
2018-10-25_15h59m53s,C8H7NO,+Na,C16H13NO5,+H,10.0
2018-10-25_15h59m53s,C8H7NO,+Na,C3H10NO4P,+H,0.0
2018-10-25_15h59m53s,C8H7NO,+Na,C5H11NO2,+K,0.0
2018-10-25_15h59m53s,C8H7NO,+Na,C8H7NO,+Na,0.0
2018-10-30_11h52m30s,C2H7NO3S,-H,C15H30O2,-H,7.0
2018-10-30_11h52m30s,C2H7NO3S,-H,C3H4O2,-H,6.333333333333333
2018-10-30_11h52m30s,C2H7NO3S,-H,C4H8O3,-H,8.0
2018-10-30_11h52m30s,C2H7NO3S,-H,C5H10N2O3,-H,0.3333333333333333
2018-10-30_11h52m30s,C2H7NO3S,-H,C5H12O5,-H,6.666666666666667
2018-10-30_11h52m30s,C2H7NO3S,-H,C5H9NO4,+Cl,2.0
2018-10-30_11h52m30s,C2H7NO3S,-H,C6H11O8P,-H,0.6666666666666666
2018-10-30_11h52m30s,C2H7NO3S,-H,C6H12O3,-H,5.333333333333333
2018-10-30_11h52m30s,C2H7NO3S,-H,C6H5O4,+Cl,3.0
2018-10-30_11h52m30s,C2H7NO3S,-H,C8H16O2,-H,6.0
2018-10-30_11h52m30s,C4H8O2,-H,C10H20O2,-H,0.0
2018-10-30_11h52m30s,C4H8O2,-H,C11H22O2,-H,0.6666666666666666
2018-10-30_11h52m30s,C4H8O2,-H,C2H8NO4P,+Cl,7.0
2018-10-30_11h52m30s,C4H8O2,-H,C3H4O2,-H,1.0
2018-10-30_11h52m30s,C4H8O2,-H,C5H9NO3,-H,7.0
2018-10-30_11h52m30s,C4H8O2,-H,C6H12O6,+Cl,7.0
2018-10-30_11h52m30s,C4H8O2,-H,C6H12O9S,-H,9.333333333333334
2018-10-30_11h52m30s,C4H8O2,-H,C8H12O4,-H,2.3333333333333335
2018-10-30_11h52m30s,C4H8O2,-H,C9H16O3,-H,0.0
2018-10-30_11h52m30s,C8H14O3,-H,C12H24O2,-H,0.6666666666666666
2018-10-30_11h52m30s,C8H14O3,-H,C6H10O3,-H,0.3333333333333333
2018-10-30_11h52m30s,C8H14O3,-H,C6H10O4,-H,0.6666666666666666
2018-10-30_11h52m30s,C8H14O3,-H,C6H5O4,-H,6.666666666666667
2018-10-30_11h52m30s,C8H14O3,-H,C6H8O2,-H,7.0
2018-10-30_11h52m30s,C8H14O3,-H,C6H8O6,+Cl,6.666666666666667
2018-10-30_11h52m30s,C8H14O3,-H,C6H8O7,-H,7.0
2018-10-30_11h52m30s,C8H14O3,-H,C7H12O3,-H,0.6666666666666666
2018-10-30_11h52m30s,C8H14O3,-H,C7H14O2,-H,0.6666666666666666
2018-10-30_11h52m30s,C8H14O3,-H,C9H8O3,-H,7.0
2018-10-30_11h52m30s,CH2O3,-H,C10H18O2,-H,4.333333333333333
2018-10-30_11h52m30s,CH2O3,-H,C15H22O2,-H,2.0
2018-10-30_11h52m30s,CH2O3,-H,C2H4O2,-H,0.0
2018-10-30_11h52m30s,CH2O3,-H,C3H4O2,-H,1.3333333333333333
2018-10-30_11h52m30s,CH2O3,-H,C5H8O3,-H,3.0
2018-10-30_11h52m30s,CH2O3,-H,C5H9NO4,+Cl,7.666666666666667
2018-10-30_11h52m30s,CH2O3,-H,C6H12O9S,-H,8.333333333333334
2018-10-30_11h52m30s,CH2O3,-H,C6H6O,-H,1.6666666666666667
2018-10-30_11h52m30s,CH2O3,-H,C6H6O6,+Cl,9.0
2018-10-30_11h52m30s,CH2O3,-H,CHCl3,+Cl,5.666666666666667
2018-10-31_10h26m49s,C20H38O2,-H,C20H12N2O2,-H,10.0
2018-10-31_10h26m49s,C20H38O2,-H,C26H32O7,-H,10.0
2018-10-31_10h26m49s,C20H38O2,-H,C26H49O9P,-H,10.0
2018-10-31_10h26m49s,C20H38O2,-H,C35H67O8P,-H,4.0
2018-10-31_10h26m49s,C20H38O2,-H,C37H69O8P,-H,1.5
2018-10-31_10h26m49s,C20H38O2,-H,C39H69O8P,-H,0.5
2018-10-31_10h26m49s,C20H38O2,-H,C41H80NO7P,-H,4.0
2018-10-31_10h26m49s,C20H38O2,-H,C42H85N2O6P,-H,3.0
2018-10-31_10h26m49s,C20H38O2,-H,C43H76NO8P,-H,0.5
2018-10-31_10h26m49s,C20H38O2,-H,C45H66O5,-H,3.5
2018-10-31_10h26m49s,C31H58NO10P,-H,C19H37O6P,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C21H39O6P,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C24H43O8P,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C24H48O2,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C27H46O4,-H,0.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C32H62NO9P,-H,0.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C36H69O8P,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C39H69O7P,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C39H71O12P,-H,10.0
2018-10-31_10h26m49s,C31H58NO10P,-H,C42H75O10P,-H,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C11H14N2O3,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C12H14N2O5,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C12H22O11,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C14H8O6,+K,1.6666666666666667
2018-11-28_14h47m01s,C5H10O2S,+H,C15H10O6,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C16H12O6,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C16H14O7,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C20H33NO20S,+Na,10.0
2018-11-28_14h47m01s,C5H10O2S,+H,C7H15NO3,+Na,0.6666666666666666
2018-11-28_14h47m01s,C5H10O2S,+H,C9H13N3O5,+Na,0.0
2018-12-04_14h23m49s,C9H7NO,+H,C20H22O12,+K,5.333333333333333
2018-12-04_14h23m49s,C9H7NO,+H,C23H18O11,+K,7.666666666666667
2018-12-04_14h23m49s,C9H7NO,+H,C4H10NO4P,+Na,10.0
2018-12-04_14h23m49s,C9H7NO,+H,C7H15NO3,+H,0.5
2018-12-04_14h23m49s,C9H7NO,+H,C7H15NO3,+K,6.5
2018-12-04_14h23m49s,C9H7NO,+H,C7H15NO3,+Na,4.333333333333333
2018-12-04_14h23m49s,C9H7NO,+H,C8H15N2,+Na,0.0
2018-12-04_14h23m49s,C9H7NO,+H,C8H15NO6,+K,6.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C21H14O10,+Na,1.3333333333333333
2018-12-12_12h51m09s,C35H68NO9P,+Na,C28H54NO9P,+Na,0.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C33H64NO9P,+Na,0.3333333333333333
2018-12-12_12h51m09s,C35H68NO9P,+Na,C37H75N2O6P,+Na,10.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C42H82NO8P,+Na,10.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C43H71O8P,+Na,10.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C44H78NO8P,+Na,10.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C44H82NO8P,+Na,10.0
2018-12-12_12h51m09s,C35H68NO9P,+Na,C46H80NO8P,+Na,10.0
2018-12-18_12h33m17s,C22H30O6,-H,C17H28O3S,-H,4.0
2018-12-18_12h33m17s,C22H30O6,-H,C17H34O2,-H,4.0
2018-12-18_12h33m17s,C22H30O6,-H,C18H30O4,-H,1.0
2018-12-18_12h33m17s,C22H30O6,-H,C18H36O2,-H,10.0
2018-12-18_12h33m17s,C22H30O6,-H,C20H30O4,-H,1.0
2018-12-18_12h33m17s,C22H30O6,-H,C22H30O5,-H,0.0
2018-12-18_12h33m17s,C22H30O6,-H,C22H32O2,-H,2.5
2018-12-18_12h33m17s,C22H30O6,-H,C22H34O2,-H,2.5
2018-12-18_12h33m17s,C22H30O6,-H,C22H36O2,-H,2.5
2018-12-18_12h33m17s,C22H30O6,-H,C24H46O2,-H,2.0
2019-01-01_01h09m28s,C14H8O6,+K,C12H22O11,+K,6.666666666666667
2019-01-01_01h09m28s,C14H8O6,+K,C12H22O12,+K,5.0
2019-01-01_01h09m28s,C14H8O6,+K,C14H8O6,+H,7.666666666666667
